map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
maze-32-32-4,7,2,online_window_dijkstra_2,-110.53,3.92,100,0,0,0.62,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,6,2,online_window_vi_2,-148.23,3.57,100,1.35,0,0.68,1.35,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,7,2,online_window_vi_2,-89.73,2.6,100,1.25,0,0.47,1.25,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,8,2,online_window_dijkstra_2,-292.17,6.83,100,0.06,0.06,15.29,0,0,0,0,2,0.830000-,-,-,-,-,-
maze-32-32-4,9,2,online_window_dijkstra_2,-156.63,4.61,100,0,0,0.63,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,9,2,online_window_vi_2,-147.1,2.97,100,1.11,0,0.58,1.11,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,4,2,online_window_vi_2,-366.7,6.7,100,1.5,0.2,42.38,1.3,0,0,0,2,2.530000-,-,-,-,-,-
maze-32-32-4,10,2,online_window_dijkstra_2,-183.43,5.63,100,0.01,0.01,1.07,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,11,2,online_window_dijkstra_2,-214.47,3.42,100,0.01,0.01,1.15,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,8,2,online_window_vi_2,-281.07,9.95,100,1.25,0.12,24.45,1.13,0,0,0,2,2.100000-,-,-,-,-,-
maze-32-32-4,10,2,online_window_vi_2,-142.7,3.84,100,1.22,0,0.77,1.22,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,12,2,online_window_dijkstra_2,-316.3,6.09,100,0.01,0.01,1.2,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,11,2,online_window_vi_2,-200.83,3.36,100,1.26,0.01,1.01,1.25,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,12,2,online_window_vi_2,-269.5,4.61,100,1.15,0,0.91,1.15,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,14,2,online_window_dijkstra_2,-262.63,4.28,100,0.01,0.01,0.99,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,13,2,online_window_dijkstra_2,-352.17,5.74,100,0.07,0.07,21.24,0,0,0,0,2,1.200000-,-,-,-,-,-
maze-32-32-4,13,2,online_window_vi_2,-317.43,4.15,100,1.33,0.03,18.6,1.3,0,0,0,2,0.330000-,-,-,-,-,-
maze-32-32-4,14,2,online_window_vi_2,-226.53,5.03,100,1.16,0,0.85,1.16,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,15,2,online_window_dijkstra_2,-237.63,6.02,100,0.01,0.01,1.31,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,16,2,online_window_dijkstra_2,-311,5.84,100,0.01,0.01,1.29,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,15,2,online_window_vi_2,-205.97,4.41,100,1.34,0.01,1.05,1.33,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,16,2,online_window_vi_2,-263.63,5.35,100,1.4,0.01,1.12,1.39,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,17,2,online_window_dijkstra_2,-219.73,6.85,100,0.03,0.03,15.45,0,0,0,0,2,0.500000-,-,-,-,-,-
maze-32-32-4,17,2,online_window_vi_2,-168.73,3.55,100,1.27,0.02,6.81,1.25,0,0,0,2,0.230000-,-,-,-,-,-
maze-32-32-4,18,2,online_window_dijkstra_2,-280.53,10.41,100,0.1,0.1,24.35,0,0,0,0,2,2.170000-,-,-,-,-,-
maze-32-32-4,18,2,online_window_vi_2,-233.97,4.62,100,1.34,0.09,17.81,1.25,0,0,0,2,1.870000-,-,-,-,-,-
maze-32-32-4,20,2,online_window_dijkstra_2,-92.1,4.99,100,0,0,0.53,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,20,2,online_window_vi_2,-70.17,2.26,100,1.21,0,0.36,1.21,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,21,2,online_window_dijkstra_2,-304.47,5.94,100,0.02,0.02,4.83,0,0,0,0,2,0.300000-,-,-,-,-,-
maze-32-32-4,19,2,online_window_vi_2,-311.77,7.14,100,1.18,0.14,40.39,1.04,0,0,0,2,1.970000-,-,-,-,-,-
maze-32-32-4,21,2,online_window_vi_2,-272.53,5.11,100,1.51,0.05,21.4,1.46,0,0,0,2,0.470000-,-,-,-,-,-
maze-32-32-4,22,2,online_window_dijkstra_2,-380.8,13.45,100,0.11,0.11,22.12,0,0,0,0,2,2.330000-,-,-,-,-,-
maze-32-32-4,19,2,online_window_dijkstra_2,-389.23,11.94,100,0.36,0.36,90.95,0,0,0,0,2,5.670000-,-,-,-,-,-
maze-32-32-4,23,2,online_window_dijkstra_2,-88.13,3.63,100,0,0,0.48,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,24,2,online_window_dijkstra_2,-59.83,2.37,100,0,0,0.3,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,23,2,online_window_vi_2,-76.8,2.99,100,1.3,0,0.4,1.3,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,24,2,online_window_vi_2,-57.43,1.85,100,1.15,0,0.26,1.15,0,0,0,0,0.000000-,-,-,-,-,-
