map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
maze-32-32-4,9,4,online_window_dijkstra_2,-757.7,196.97,100,0.27,0.26,55.96,0.01,0,0,0,2,5.630000-,-,-,-,-,-
maze-32-32-4,9,4,online_window_vi_2,-794.37,109.07,100,4.23,0.33,63.67,3.9,0,0,0,2,10.20000-,-,-,-,-,-
maze-32-32-4_scen-10_agents=4,10,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-10_agents=4,10,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-11_agents=4,11,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-1_agents=4,1,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-11_agents=4,11,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-1_agents=4,1,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-12_agents=4,12,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-12_agents=4,12,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,13,4,online_window_dijkstra_2,-724.2,13.1,100,1.49,1.48,743.82,0.01,0,0,0,3,9.800000-,-,-,-,-,-
maze-32-32-4_scen-14_agents=4,14,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,15,4,online_window_dijkstra_2,-628.57,14.36,100,0.85,0.84,177.88,0.01,0,0,0,2,9.470000-,-,-,-,-,-
maze-32-32-4,13,4,online_window_vi_2,-623.5,8.83,100,7.36,3.13,2162.11,4.23,0,0,0,3,8.100000-,-,-,-,-,-
maze-32-32-4,15,4,online_window_vi_2,-535.57,7.47,100,6.49,2.35,1724.13,4.14,0,0,0,3,7.600000-,-,-,-,-,-
maze-32-32-4_scen-16_agents=4,16,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-17_agents=4,17,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-14_agents=4,14,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-17_agents=4,17,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,18,4,online_window_dijkstra_2,-430.93,15.24,100,0.53,0.52,103.07,0.01,0,0,0,2,7.500000-,-,-,-,-,-
maze-32-32-4,18,4,online_window_vi_2,-337.8,8.79,100,4.5,0.61,256.04,3.89,0,0,0,3,5.170000-,-,-,-,-,-
maze-32-32-4_scen-8_agents=4,8,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,20,4,online_window_dijkstra_2,-193.07,7.84,100,0.39,0.38,77.54,0.01,0,0,0,2,3.530000-,-,-,-,-,-
maze-32-32-4,20,4,online_window_vi_2,-164.37,5.91,100,4,0.27,55.85,3.73,0,0,0,2,2.730000-,-,-,-,-,-
maze-32-32-4_scen-19_agents=4,19,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,21,4,online_window_dijkstra_2,-697.63,10.77,100,1.1,1.09,550.74,0.01,0,0,0,3,5.970000-,-,-,-,-,-
maze-32-32-4_scen-19_agents=4,19,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,21,4,online_window_vi_2,-642.13,9.01,100,5.57,0.99,207.12,4.58,0,0,0,3,8.230000-,-,-,-,-,-
maze-32-32-4,23,4,online_window_dijkstra_2,-305.5,6.03,100,0.36,0.35,72.62,0.01,0,0,0,2,3.030000-,-,-,-,-,-
maze-32-32-4,23,4,online_window_vi_2,-317.5,6.56,100,4.5,0.71,141.41,3.79,0,0,0,2,5.570000-,-,-,-,-,-
maze-32-32-4,24,4,online_window_dijkstra_2,-370.4,9.75,100,1.14,1.13,640.4,0.01,0,0,0,3,6.530000-,-,-,-,-,-
maze-32-32-4_scen-22_agents=4,22,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,25,4,online_window_dijkstra_2,-535.83,10.06,100,0.41,0.4,80.52,0.01,0,0,0,2,4.700000-,-,-,-,-,-
maze-32-32-4,24,4,online_window_vi_2,-351.1,9.15,100,4.16,0.57,110.12,3.59,0,0,0,2,5.630000-,-,-,-,-,-
maze-32-32-4_scen-1_agents=6,1,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,25,4,online_window_vi_2,-466.9,5.91,100,4.08,0.38,76.8,3.7,0,0,0,2,4.000000-,-,-,-,-,-
maze-32-32-4_scen-1_agents=6,1,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-2_agents=6,2,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-3_agents=6,3,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-22_agents=4,22,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-4_agents=6,4,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-2_agents=6,2,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-5_agents=6,5,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-4_agents=6,4,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,6,6,online_window_dijkstra_2,-423.07,8.01,100,0.2,0.19,42.04,0.01,0,0,0,2,2.900000-,-,-,-,-,-
maze-32-32-4_scen-5_agents=6,5,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-7_agents=6,7,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,6,6,online_window_vi_2,-371.53,7.88,100,6.17,0.37,73.37,5.8,0,0,0,2,4.470000-,-,-,-,-,-
maze-32-32-4_scen-7_agents=6,7,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
