map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
Berlin_1_256,12,8,online_window_vi_2,-2956.9,15.13,100,3451.91,2.87,1098.79,3449.04,0,0,0,2,2.670000-,-,-,-,-,-
Berlin_1_256_scen-13_agents=8,13,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,22,8,online_window_dijkstra_2,-3812.6,22.76,100,33.11,0.74,167.58,32.37,0,0,0,2,2.100000-,-,-,-,-,-
Berlin_1_256,14,8,online_window_vi_2,-3711.3,17.46,100,3428.62,0.99,226.16,3427.63,0,0,0,2,1.930000-,-,-,-,-,-
Berlin_1_256,23,8,online_window_dijkstra_2,-4863.97,16.57,100,36.66,1.58,327.46,35.08,0,0,0,2,3.170000-,-,-,-,-,-
Berlin_1_256,15,8,online_window_vi_2,-2771.13,12.94,100,3422.41,0.8,207.04,3421.61,0,0,0,2,1.500000-,-,-,-,-,-
Berlin_1_256,24,8,online_window_dijkstra_2,-4899.47,23.05,100,33.83,1.63,387.47,32.2,0,0,0,2,4.270000-,-,-,-,-,-
Berlin_1_256_scen-25_agents=8,25,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-16_agents=8,16,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,18,8,online_window_vi_2,-3274.43,21.59,100,3470.18,1.21,318.49,3468.97,0,0,0,2,4.000000-,-,-,-,-,-
Berlin_1_256,19,8,online_window_vi_2,-3117.27,19.48,100,3386.8,1.15,266.57,3385.65,0,0,0,2,3.770000-,-,-,-,-,-
Berlin_1_256,17,8,online_window_vi_2,-3278,14.94,100,3475.01,11.91,5288.36,3463.1,0,0,0,3,7.100000-,-,-,-,-,-
Berlin_1_256,20,8,online_window_vi_2,-2342.8,14.65,100,3411.9,1.59,576.29,3410.31,0,0,0,2,2.830000-,-,-,-,-,-
Berlin_1_256,21,8,online_window_vi_2,-3358.2,15.56,100,3310,0.84,206.49,3309.16,0,0,0,2,2.370000-,-,-,-,-,-
Berlin_1_256,22,8,online_window_vi_2,-3080.93,16.86,100,3332.74,0.76,171.07,3331.98,0,0,0,2,2.230000-,-,-,-,-,-
Berlin_1_256,23,8,online_window_vi_2,-3862.7,14.3,100,3289.41,0.84,211.08,3288.57,0,0,0,2,1.770000-,-,-,-,-,-
Berlin_1_256,24,8,online_window_vi_2,-4059.5,16.02,100,3273.11,1.66,347.85,3271.45,0,0,0,2,4.470000-,-,-,-,-,-
Berlin_1_256_scen-25_agents=8,25,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
