map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
ost003d,13,8,online_window_vi_2,-1656.67,11.92,100,1221.4,0.39,95.94,1221.01,0,0,0,2,3.130000-,-,-,-,-,-
ost003d,1,10,online_window_dijkstra_2,-3349.67,28.39,100,8.33,1.03,217.49,7.3,0,0,0,2,7.230000-,-,-,-,-,-
ost003d_scen-14_agents=8,14,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,2,10,online_window_dijkstra_2,-2280.7,14.73,100,7.76,0.81,507.07,6.95,0,0,0,3,2.230000-,-,-,-,-,-
ost003d,3,10,online_window_dijkstra_2,-2606.47,16.49,100,7.52,0.44,96.86,7.08,0,0,0,2,3.000000-,-,-,-,-,-
ost003d_scen-25_agents=8,25,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,4,10,online_window_dijkstra_2,-2504.83,20.9,100,8.42,0.85,183.4,7.57,0,0,0,2,4.370000-,-,-,-,-,-
ost003d,15,8,online_window_vi_2,-1533.03,12.48,100,1236.4,0.56,131.73,1235.84,0,0,0,2,2.930000-,-,-,-,-,-
ost003d_scen-5_agents=10,5,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,16,8,online_window_vi_2,-1810.27,11.84,100,1206.1,0.6,131.87,1205.5,0,0,0,2,2.800000-,-,-,-,-,-
ost003d_scen-17_agents=8,17,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,18,8,online_window_vi_2,-1387,11.45,100,1187.28,0.05,10.67,1187.23,0,0,0,2,0.070000-,-,-,-,-,-
ost003d,6,10,online_window_dijkstra_2,-2213.23,20.95,100,7.39,0.46,95.02,6.93,0,0,0,2,3.200000-,-,-,-,-,-
ost003d_scen-7_agents=10,7,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,19,8,online_window_vi_2,-1037.73,9.73,100,1205.1,0.12,33.38,1204.98,0,0,0,2,0.770000-,-,-,-,-,-
ost003d,8,10,online_window_dijkstra_2,-2923.27,17.63,100,8.2,0.63,162.97,7.57,0,0,0,2,2.430000-,-,-,-,-,-
ost003d,9,10,online_window_dijkstra_2,-2566.1,17.99,100,7.44,0.17,36.25,7.27,0,0,0,2,1.330000-,-,-,-,-,-
ost003d,20,8,online_window_vi_2,-2021.2,11.23,100,1197.78,0.36,99.78,1197.42,0,0,0,2,1.370000-,-,-,-,-,-
ost003d_scen-10_agents=10,10,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,22,8,online_window_vi_2,-1893.47,13.1,100,1175.16,0.75,167.46,1174.41,0,0,0,2,3.630000-,-,-,-,-,-
ost003d_scen-24_agents=8,24,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,21,8,online_window_vi_2,-1440.4,7.79,100,1259.47,0.38,96.25,1259.09,0,0,0,2,1.470000-,-,-,-,-,-
ost003d,23,8,online_window_vi_2,-1560.1,9.69,100,1247.01,0.29,61.36,1246.72,0,0,0,2,2.000000-,-,-,-,-,-
ost003d_scen-11_agents=10,11,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,12,10,online_window_dijkstra_2,-2557.9,23.1,100,8.51,1.15,609.02,7.36,0,0,0,3,3.430000-,-,-,-,-,-
ost003d,13,10,online_window_dijkstra_2,-2808.63,25.24,100,7.57,0.17,38.98,7.4,0,0,0,2,0.630000-,-,-,-,-,-
ost003d_scen-25_agents=8,25,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-14_agents=10,14,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-15_agents=10,15,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,2,10,online_window_vi_2,-1826.27,10.13,100,1515.36,0.29,62.66,1515.07,0,0,0,2,1.770000-,-,-,-,-,-
ost003d,16,10,online_window_dijkstra_2,-2453.23,18.79,100,7.86,0.39,87.05,7.47,0,0,0,2,2.000000-,-,-,-,-,-
ost003d,3,10,online_window_vi_2,-2285.1,13.54,100,1486.11,0.64,140.43,1485.47,0,0,0,2,3.170000-,-,-,-,-,-
ost003d_scen-1_agents=10,1,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-4_agents=10,4,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,18,10,online_window_dijkstra_2,-2365.9,14.59,100,7.72,0.4,94.1,7.32,0,0,0,2,2.870000-,-,-,-,-,-
ost003d_scen-17_agents=10,17,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,5,10,online_window_vi_2,-1879.17,10.65,100,1515.39,0.63,142.85,1514.76,0,0,0,2,3.900000-,-,-,-,-,-
ost003d_scen-19_agents=10,19,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,20,10,online_window_dijkstra_2,-3235.47,23.17,100,7.62,0.73,150.07,6.89,0,0,0,2,5.000000-,-,-,-,-,-
ost003d,6,10,online_window_vi_2,-1644.83,11.04,100,1527.71,0.36,95.28,1527.35,0,0,0,2,2.500000-,-,-,-,-,-
ost003d_scen-8_agents=10,8,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,7,10,online_window_vi_2,-1453.9,9.73,100,1526.44,0.41,82.09,1526.03,0,0,0,2,2.170000-,-,-,-,-,-
ost003d,22,10,online_window_dijkstra_2,-2534.4,28.26,100,7.78,0.62,125.25,7.16,0,0,0,2,4.500000-,-,-,-,-,-
ost003d_scen-21_agents=10,21,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-23_agents=10,23,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,9,10,online_window_vi_2,-2094.77,14.16,100,1507.02,0.96,198.12,1506.06,0,0,0,2,5.030000-,-,-,-,-,-
ost003d,24,10,online_window_dijkstra_2,-3528,19.92,100,8.09,0.68,139.16,7.41,0,0,0,2,4.200000-,-,-,-,-,-
ost003d_scen-10_agents=10,10,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-25_agents=10,25,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-12_agents=10,12,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,11,10,online_window_vi_2,-1847.6,12.89,100,1540.01,0.92,196.59,1539.09,0,0,0,2,4.230000-,-,-,-,-,-
ost003d_scen-1_agents=12,1,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,2,12,online_window_dijkstra_2,-2855.6,16.64,100,9.64,0.36,78.6,9.28,0,0,0,2,2.500000-,-,-,-,-,-
ost003d_scen-13_agents=10,13,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-14_agents=10,14,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-3_agents=12,3,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-4_agents=12,4,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-15_agents=10,15,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-5_agents=12,5,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,16,10,online_window_vi_2,-2049.73,15.77,100,1525.75,1.04,200.6,1524.71,0,0,0,2,5.230000-,-,-,-,-,-
ost003d_scen-17_agents=10,17,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-6_agents=12,6,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,7,12,online_window_dijkstra_2,-2446.77,18.98,100,8.85,0.48,98.37,8.37,0,0,0,2,3.230000-,-,-,-,-,-
ost003d,18,10,online_window_vi_2,-1924.43,12.93,100,1483.77,0.5,104.36,1483.27,0,0,0,2,2.530000-,-,-,-,-,-
ost003d,19,10,online_window_vi_2,-1282.17,8.78,100,1460.87,0.13,33.8,1460.74,0,0,0,2,1.030000-,-,-,-,-,-
ost003d,8,12,online_window_dijkstra_2,-3190.33,24.81,100,8.45,0.56,126.44,7.89,0,0,0,2,2.200000-,-,-,-,-,-
ost003d_scen-9_agents=12,9,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,20,10,online_window_vi_2,-2454.2,14.42,100,1525.83,0.39,93.06,1525.44,0,0,0,2,1.630000-,-,-,-,-,-
ost003d,21,10,online_window_vi_2,-2059.03,13.02,100,1510.75,0.64,140.83,1510.11,0,0,0,2,3.600000-,-,-,-,-,-
ost003d_scen-22_agents=10,22,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,23,10,online_window_vi_2,-1917.1,12.82,100,1514.19,0.61,127.54,1513.58,0,0,0,2,4.400000-,-,-,-,-,-
ost003d_scen-11_agents=12,11,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-12_agents=12,12,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-24_agents=10,24,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-10_agents=12,10,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,13,12,online_window_dijkstra_2,-3292.4,16.31,100,8.64,0.37,81.6,8.27,0,0,0,2,1.600000-,-,-,-,-,-
ost003d_scen-14_agents=12,14,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-25_agents=10,25,10,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-15_agents=12,15,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-1_agents=12,1,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,16,12,online_window_dijkstra_2,-2861.57,22.25,100,9.31,0.63,150.68,8.68,0,0,0,2,3.730000-,-,-,-,-,-
ost003d,2,12,online_window_vi_2,-2355.9,11.55,100,1763.93,0.48,94.33,1763.45,0,0,0,2,4.370000-,-,-,-,-,-
ost003d_scen-17_agents=12,17,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-3_agents=12,3,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-18_agents=12,18,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-4_agents=12,4,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-5_agents=12,5,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-19_agents=12,19,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,20,12,online_window_dijkstra_2,-3647.2,31.53,100,9.65,0.85,165.57,8.8,0,0,0,2,6.670000-,-,-,-,-,-
ost003d,6,12,online_window_vi_2,0,0,0,1800,0,-1.44871e-18,1800,0,100,0,2,5.070000-,-,-,-,-,-
ost003d_scen-7_agents=12,7,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
