map_name,scen_id,n_agents,solver_name,reward,total_time,exec_time,train_time,end_reason,steps,replans_max_size,replans_count,max_steps_window,max_reached_window,max_expanded_window,n_livelock,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
maze-32-32-4,online_window_dijkstra_2,21,1,-180,10.0944,10.0944,0,success,180,0,0,180,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-177,9.54859,9.54859,0,success,177,0,0,177,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-210,11.1403,11.1403,0,success,210,0,0,210,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-198,10.888,10.888,0,success,198,0,0,198,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-201,10.4041,10.4041,0,success,201,0,0,201,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-184,8.07132,8.07132,0,success,184,0,0,184,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-251,8.65358,8.65358,0,success,251,0,0,251,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-220,10.9561,10.9561,0,success,220,0,0,220,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-163,8.74834,8.74834,0,success,163,0,0,163,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-163,6.23579,6.23579,0,success,163,0,0,163,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-192,9.58001,9.58001,0,success,192,0,0,192,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-207,10.4341,10.4341,0,success,207,0,0,207,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-159,9.01003,9.01003,0,success,159,0,0,159,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-205,7.19365,7.19365,0,success,205,0,0,205,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-134,5.20347,5.20347,0,success,134,0,0,134,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-216,10.9712,10.9712,0,success,216,0,0,216,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-172,6.43659,6.43659,0,success,172,0,0,172,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-178,9.45181,9.45181,0,success,178,0,0,178,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-164,6.08912,6.08912,0,success,164,0,0,164,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-176,6.48851,6.48851,0,success,176,0,0,176,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-189,9.521,9.521,0,success,189,0,0,189,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-163,8.61555,8.61555,0,success,163,0,0,163,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-248,11.545,11.545,0,success,248,0,0,248,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-188,9.35716,9.35716,0,success,188,0,0,188,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-160,8.36895,8.36895,0,success,160,0,0,160,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-186,9.41146,9.41146,0,success,186,0,0,186,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-147,7.94945,7.94945,0,success,147,0,0,147,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-184,9.88258,9.88258,0,success,184,0,0,184,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-169,9.01719,9.01719,0,success,169,0,0,169,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-175,9.41612,9.41612,0,success,175,0,0,175,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-144,8.14614,8.14614,0,success,144,0,0,144,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-188,9.66394,9.66394,0,success,188,0,0,188,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-159,8.35687,8.35687,0,success,159,0,0,159,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-206,10.8414,10.8414,0,success,206,0,0,206,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-175,9.38786,9.38786,0,success,175,0,0,175,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-180,9.35944,9.35944,0,success,180,0,0,180,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-183,6.49484,6.49484,0,success,183,0,0,183,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,22,1,-145,7.9806,7.9806,0,success,145,0,0,145,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-8,0.711714,0.711714,0,success,8,0,0,8,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.515569,0.515569,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-24,1.43816,1.43816,0,success,24,0,0,24,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-4,0.51835,0.51835,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-22,1.39332,1.39332,0,success,22,0,0,22,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-4,0.481516,0.481516,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-4,0.477854,0.477854,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.494751,0.494751,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-4,0.536006,0.536006,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-7,0.64544,0.64544,0,success,7,0,0,7,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-9,0.693527,0.693527,0,success,9,0,0,9,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.516333,0.516333,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-9,0.68732,0.68732,0,success,9,0,0,9,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-10,0.740916,0.740916,0,success,10,0,0,10,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.62156,0.62156,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.51518,0.51518,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-4,0.451712,0.451712,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.498096,0.498096,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.484072,0.484072,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-11,0.726789,0.726789,0,success,11,0,0,11,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-4,0.447567,0.447567,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-13,0.936602,0.936602,0,success,13,0,0,13,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-26,1.14501,1.14501,0,success,26,0,0,26,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.359978,0.359978,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-9,0.763494,0.763494,0,success,9,0,0,9,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-3,0.306252,0.306252,0,success,3,0,0,3,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-3,0.418796,0.418796,0,success,3,0,0,3,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-4,0.322821,0.322821,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-5,0.481248,0.481248,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,23,1,-8,0.504739,0.504739,0,success,8,0,0,8,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-44,2.50393,2.50393,0,success,44,0,0,44,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-40,2.47067,2.47067,0,success,40,0,0,40,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-61,3.03675,3.03675,0,success,61,0,0,61,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-36,2.16105,2.16105,0,success,36,0,0,36,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-51,3.01318,3.01318,0,success,51,0,0,51,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-35,2.18118,2.18118,0,success,35,0,0,35,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-68,3.59431,3.59431,0,success,68,0,0,68,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-43,2.48447,2.48447,0,success,43,0,0,43,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-40,2.37801,2.37801,0,success,40,0,0,40,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-46,2.65113,2.65113,0,success,46,0,0,46,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-46,1.88378,1.88378,0,success,46,0,0,46,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-29,2.00705,2.00705,0,success,29,0,0,29,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-38,2.48576,2.48576,0,success,38,0,0,38,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-34,1.6135,1.6135,0,success,34,0,0,34,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-57,3.20129,3.20129,0,success,57,0,0,57,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-37,1.78729,1.78729,0,success,37,0,0,37,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-40,2.17172,2.17172,0,success,40,0,0,40,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-46,2.97852,2.97852,0,success,46,0,0,46,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-49,1.91311,1.91311,0,success,49,0,0,49,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-31,1.92276,1.92276,0,success,31,0,0,31,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-43,2.20641,2.20641,0,success,43,0,0,43,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-44,1.85669,1.85669,0,success,44,0,0,44,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-22,1.73102,1.73102,0,success,22,0,0,22,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-38,2.21248,2.21248,0,success,38,0,0,38,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-51,2.03478,2.03478,0,success,51,0,0,51,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-31,2.5218,2.5218,0,success,31,0,0,31,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-37,2.3106,2.3106,0,success,37,0,0,37,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-67,2.40046,2.40046,0,success,67,0,0,67,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-41,2.2888,2.2888,0,success,41,0,0,41,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,24,1,-37,1.54897,1.54897,0,success,37,0,0,37,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-63,2.5135,2.5135,0,success,63,0,0,63,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-62,2.75603,2.75603,0,success,62,0,0,62,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-32,1.9945,1.9945,0,success,32,0,0,32,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-49,2.40905,2.40905,0,success,49,0,0,49,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-22,1.46325,1.46325,0,success,22,0,0,22,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-47,2.26367,2.26367,0,success,47,0,0,47,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-30,1.9065,1.9065,0,success,30,0,0,30,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-99,3.8907,3.8907,0,success,99,0,0,99,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-50,2.67293,2.67293,0,success,50,0,0,50,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-30,1.89591,1.89591,0,success,30,0,0,30,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-33,1.26685,1.26685,0,success,33,0,0,33,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-40,2.27645,2.27645,0,success,40,0,0,40,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-49,1.7832,1.7832,0,success,49,0,0,49,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-26,1.71191,1.71191,0,success,26,0,0,26,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-71,2.41687,2.41687,0,success,71,0,0,71,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-40,2.23808,2.23808,0,success,40,0,0,40,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-33,1.42697,1.42697,0,success,33,0,0,33,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-31,1.98204,1.98204,0,success,31,0,0,31,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-37,2.19077,2.19077,0,success,37,0,0,37,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-25,1.62222,1.62222,0,success,25,0,0,25,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-49,2.58559,2.58559,0,success,49,0,0,49,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-31,1.96167,1.96167,0,success,31,0,0,31,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-21,1.07323,1.07323,0,success,21,0,0,21,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-39,2.15633,2.15633,0,success,39,0,0,39,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-38,1.46142,1.46142,0,success,38,0,0,38,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-30,1.22728,1.22728,0,success,30,0,0,30,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-38,2.73356,2.73356,0,success,38,0,0,38,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-28,1.71905,1.71905,0,success,28,0,0,28,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-34,2.10425,2.10425,0,success,34,0,0,34,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,25,1,-33,1.98541,1.98541,0,success,33,0,0,33,0,0,0,-,-,-,-,-
